cidade;nome_do_bar;endereco;imagem_prato;pagina_url
São Paulo;Dona Emília;R. Gen. Osório, 436 | Centro Histórico, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102352/donaemilia_pataniscadebacalhau_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/dona-emilia/
São Paulo;Dona Panceta;R. Dona Maria Custódia, 340 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102353/donapanceta_pancetacomverde_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/dona-panceta/
São Paulo;Dr. Bakana;R. Doutor Fonseca Brasil, 118 | Vila Andrade, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/17104437/drbakana_primaverabakana_saopaulo_2026_dreisonmedeiros-01.jpg.jpeg;https://comidadibuteco.com.br/buteco/dr-bakana/
São Paulo;Elek Gastrobar;R. Padre Marchetti, 228 | Ipiranga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102357/elekgastrobar_charutinhodovovoistvan_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/elek-gastrobar/
São Paulo;Elidio Bar;R. Isabel Dias, 57 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102355/elidiobar_bolinhocariocadoelidio_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/elidio-bar/
São Paulo;Empório Chef Ale Caldas;R. Santa Maria, 313 | Tatuapé, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102459/emporiochefalecaldas_figadofigadofiiiiiigado_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/emporio-chef-ale-caldas/
São Paulo;Encanto Mineiro;R. Deputado Lacerda Franco, 77 | Pinheiros, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102504/encantomineiro_embornalmineiro_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/encanto-mineiro/
São Paulo;Espaço Pau Brasil;R. Vitório Mazzei, 10 | Vila Isolina Mazzei, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102506/espacopaubrasil_dadinhodepernil_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3309-autosave-v1/
São Paulo;Espetobom;R. Padre Estevão Pernet, 37 | Tatuapé, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102507/espetobom_bolinhodecostelacremosacomrucula_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/espetobom/
São Paulo;Esquina Da Ta;R. Conselheiro Nébias, 1531 | Campos Elíseos, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102608/esquinadata_pdopecado_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/esquina-da-ta/
São Paulo;Esquina do Boteco;Av. Manuel Antônio Gonçalves, 179 - São Paulo - SP, 02152-000;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102610/esquinadoboteco_pasteldebraga4minipasteis_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/esquina-do-boteco/
São Paulo;Esquina Grill do Fuad;R. Martim Francisco, 244 | Santa Cecília, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102612/esquinagrilldofuad_croquetadofuad_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3281-revision-v1/
São Paulo;Esquina Lisboa Restaurante e Lanchonete;R. Pamplona, 1250 | Jardim Paulista, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102614/esquinalisboarestauranteelanchonete_bruschettadaserra_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/esquina-lisboa-restaurante-e-lanchonete/
São Paulo;Estação do Chopp e Grill Villa Alemã;R. Eng. Botelho Egas, 183 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102715/estacaodochoppegrillvillaalema_escondidinhodoestacao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/estacao-do-chopp-e-grill-villa-alema/
São Paulo;Estação J Gourmet;R. Aurélia, 1060 | Vila Romana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102717/estacaojgourmet_berinjelaaestacao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/estacao-j-gourmet/
São Paulo;Estação Miranda Bar;Rua da Imprensa, 424 - Comercial | Vila São José, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102719/estacaomirandabar_deliciadoboteco_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/estacao-miranda-bar/
São Paulo;Famoso Bar do Justo;R. Alferes Magalhães, 25 | Santana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102720/famosobardojusto_embaixador_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3242-revision-v1/
São Paulo;Feijão do Norte;Av. São Luís, 187 - 2o., Sobreloja 35 | República, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102721/feijaodonorte_semdinheiro_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/10119-revision-v1/
São Paulo;Fênix Bar e Restaurante;R. Alvarenga Peixoto, 353 | Vila Anastácio, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102824/fenixbarerestaurante_cestinhademassadepastelrecheado_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/fenix-bar-e-restaurante/
São Paulo;Flamingo Bar;R. Guaimbé, 205 | Mooca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102825/flamingobar_cestinhadochef_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3283-revision-v1/
São Paulo;Geração de Minas;Avenida Mascote, 1048 | Vila Mascote, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102827/geracaodeminas_bolinhodevo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/geracao-de-minas/
São Paulo;Geraldinho Bar e Brasa;R. Frei Canísio, 143 | Vila Sofia, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102828/geraldinhobarebrasa_brotolegal_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/geraldinho-bar-e-brasa/
São Paulo;Gibas Baixarias;R. José Wasth Rodrigues, 36 | Vila Maria, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102830/gibasbaixarias_borogodo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/gibas-baixarias-2/
São Paulo;Grobe Maus Rock Bar;Av. General Ataliba Leonel, 2746 | Parada Inglesa, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102931/grobemausrockbarltda_pernilcraquelado_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/grobe-maus-rock-bar-ltda/
São Paulo;Hettwer Ipiranga;R. General Lecor, 175 | Ipiranga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102933/hettweripiranga_krustyeribs_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/hettwer-ipiranga/
São Paulo;IMOS Bar (Bar da Valquíria);Rua Douglas Pellegrino, 12 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102934/imosbarbardavalquiria_frangocrocantecommandioca_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/imos-bar-bar-da-valquiria/
São Paulo;J.V.T.G;Rua Dr. Neto de Araújo, 57 | Vila Mariana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102936/jvtg_coxinhadebatatacomcouveflorrefogada_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/j-v-t-g/
São Paulo;Lameras Bar;R. Amália de Noronha, 343 | Pinheiros, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103038/lamerasbar_lamerasbaroa_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/lameras-bar/
São Paulo;Lanchonete Estrela da Franca;Alameda Franca, 1073 | Cerqueira César, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103041/lanchoneteestreladafranca_petiscoestreladafranca_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/lanchonete-estrela-da-franca/
São Paulo;Lanchonete Juvenal Parada;Rua da Mooca, 2895 | Mooca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/17153756/lanchonetejuvenalparada_lombosuinoamodajuvenalparada_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/lanchonete-juvenal-parada/
São Paulo;Legião Rock’n Beer;Av. Olavo Bilac, 213 | Osasco - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103042/legiaorocknbeer_robertplanta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/legiao-rockn-beer-2/
São Paulo;Lewis Bar;R. Crasso, 140 | Água Branca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103044/lewisbar_diskindolewis_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3286-revision-v1/
São Paulo;Macieira Bar;Av. Alberto Byington, 2535 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103146/macieirabar_petiscodavila_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/macieira-bar/
São Paulo;Madera Bar;Rua Treze de Maio, 1082 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103148/maderabar_pasteldomadera_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/madera-bar/
São Paulo;Marquise Bar;Av. Prof. Alfonso Bovero, 534 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103149/marquisebar_lajotapaulista_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/marquise-bar/
São Paulo;Mathilda Wine Bar;R. Coronel Bento José de Carvalho, 339 | Vila Matilde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103151/mathildawinebar_dahorta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/mathilda-wine-bar/
São Paulo;Meio a Meio Bar;Av. Casa Verde, 2800 | Casa Verde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103152/meioameiobar_bolinhodaleoa_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/meio-a-meio-bar/
São Paulo;Mena Gastrobar;Pça. Ituzaingó, 42 | Vila Regente Feijó, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103255/menagastrobar_finocchioalamena_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/mena-gastrobar/
São Paulo;Mestre Gusta Gastrobar;Pça. Comandante Eduardo de Oliveira, 20 - Comercial | Parque Edu Chaves, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103256/mestregustagastrobar_trioparadadura_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/mestre-gusta-gastrobar/
São Paulo;Miau Bar;R. Mário de Andrade, 104 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103258/miaubar_tripletadefermentados_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/miau-bar/
São Paulo;Morada Bar;R. Geraldo Fraga de Oliveira, 548 | SÃO PAULO - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/17104442/moradabar_bruschettadomeujeito_saopaulo_2026_dreisonmedeiros-01.jpg.jpeg;https://comidadibuteco.com.br/buteco/morada-bar/
São Paulo;Mortadela Brasil;Rua da Cantareira, 306 | Centro, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/15080413/mortadelabrasil_galodoido_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/mortadela-brasil/
São Paulo;New Kebabel;R. Fernando de Albuquerque, 57 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103259/newkebabel_couveflorcrocante_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/new-kebabel/
São Paulo;Oink Gastrobar;Rua Venâncio Aires, 364 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103301/oinkgastrobar_besteirinhaoink_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/oink-gastrobar/
São Paulo;Ornella’s Café, Bar e Restaurante;R. Professor Manoelito de Ornellas, 62 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103403/ornellascafebarerestaurante_porconamoita_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/ornellas-cafe-bar-e-restaurante-2/
São Paulo;Os Demitidos;Av. Luca, 42 | Chácara Mafalda, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103405/osdemitidos_quemandacomporcoscostelacome_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/os-demitidos/
São Paulo;Othê Gastrobar;R. Mourato Coelho, 789 | Pinheiros, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103406/othegastrobar_roxedepernil_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/othe-gastrobar/
São Paulo;Pancho’s Villa;Travessa do Atleta, 2 -São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103408/panchosvilla_gazpachoovencedordegazpachonohayempachooespiaodacopadomundo2026_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/panchos-villa-2/
São Paulo;Pão de alho AGB® Bar;R. Gen. Lecor, 157 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103409/paodealhoagbbar_paodealhocupimcombrocolis_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/pao-de-alho-agb-bar/
São Paulo;Parrilla Smoker Bar;R. Padre José de Anchieta, 444 | Santo Amaro, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103512/parrillasmokerbar_comovovojafazia_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/parrilla-smoker-bar/
São Paulo;Petiscaria Du Paçoca;R.  João Euclides Pereira, 451 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103515/petiscariadupacoca_minipetismaluca_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/petiscaria-du-pacoca/
São Paulo;Pilequinho;R. Tijuco Preto, 227 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103516/pilequinho_tilapiacommolhoverdeamazonica_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/pilequinho/
São Paulo;Poca Pena Bar;R. Mirandinha, 473 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103518/pocapenabar_camaraosempena_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/poca-pena-bar/
São Paulo;Point dos Caldos Restaurante e Cachaçaria;Rua Padre Paulo Canelles, 214 - A | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103619/pointdoscaldosrestauranteecachacaria_alinguicadopapai_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/point-dos-caldos-restaurante-e-cachacaria/
São Paulo;Pompéia Bar;R. Doutor Augusto de Miranda, 712 | Vila Pompeia, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103621/pompeiabar_ninhodeouro_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3305-revision-v1/
São Paulo;Quintal da Casemiro;Av. Senador Casemiro da Rocha, 301 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103623/quintaldocasemiro_orientalchicken_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/quintal-da-casemiro/
São Paulo;Quintal Paraense;R. Horácio Vergueiro Rudge, 535 | Casa Verde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103624/quintalparaense_gurupiondeoparaencontraomaranhao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/quintal-paraense/
São Paulo;Rasgueira Bar;R. Gabriele D'Annunzio, 1346 | Campo Belo, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103626/rasgueirabar_bolinhodecostelacomagriao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/rasgueira-bar/
São Paulo;Real Forneria e Grill;Rua Tié, 42 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103728/realforneriaegrill_surpresinhabellobello_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/real-forneria-e-grill/
São Paulo;Restaurante do Magyver;R. Florianópolis, 785 | Vila Bertioga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103730/restaurantedomagyver_mandacaru_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/restaurante-do-magyver/
São Paulo;Restaurante Nordestino Catarina;R. Padre João, 349 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103731/restaurantenordestinocatarina_salmaocrocante_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/restaurante-nordestino-catarina/
São Paulo;Restaurante Palmeira do Clipper;Av. Santa Marina, 2557 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103733/restaurantepalmeiradoclipper_ciabattadipolentaebaccala_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/restaurante-palmeira-do-clipper/
São Paulo;Rota do Acarajé;Rua Martim Francisco, 529 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103734/rotadoacaraje_maosinvisiveissaboresdeaxe_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/rota-do-acaraje/
São Paulo;Saraiva’s Bar Espetaria;R. Serra de Botucatu, 2521 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103836/saraivasbarespetaria_broconzola_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/saraivas-bar-espetaria/
São Paulo;Senhor Petiscos;R. Martinho Guedes, 19 | Saúde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103838/senhorpetiscos_popflowerscomcrockchicken_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/senhor-petiscos/
São Paulo;SQma Drinks;R. Oliveira Brandão, 211 | Conjunto Residencial José Bonifácio, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103840/sqmadrinks_sassamidopopeye_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/sqma-drinks/
São Paulo;TACO Campo Belo;Rua Gabriele DAnnunzio, 1301 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103841/tacocampobelo_tostadassupreme_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/taco-campo-belo/
São Paulo;The House Smoked BBQ;R. Mororó, 322 |São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103842/thehousesmokedbbq_barquinhasdeenvidiacompulledpork_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/the-house-smoked-bbq/
São Paulo;The Monk Gin & Beer;R. Emílio Mallet, 822 São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09103944/themonkginebeer_vamosdeespinafre_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/the-monk-gin-beer/
